,Date,UserID,DrivingDistance,Avg_Speed,Numbers_fast_accelerating_8,Numbers_fast_accelerating_9,Numbers_fast_accelerating_10,Numbers_fast_accelerating_11,Numbers_fast_accelerating_12,Numbers_fast_accelerating_13,Numbers_fast_accelerating_14,Numbers_fast_accelerating_15,Numbers_fast_accelerating_16,Numbers_fast_accelerating_17,Numbers_hard_braking_8,Numbers_hard_braking_9,Numbers_hard_braking_10,Numbers_hard_braking_11,Numbers_hard_braking_12,Numbers_hard_braking_13,Numbers_hard_braking_14,Numbers_hard_braking_15,Numbers_hard_braking_16,Numbers_hard_braking_17,Avg_coolant_temperature,Max_coolant_temperature,Min_coolant_temperature,Avg_engine_rpm,Max_engine_rpm,Min_engine_rpm,Max_speed
468,2020-08-03 17:51:03.081,mcu2,17.982074588349064,22.77688246735204,9,15,9,6,12,1,2,7,0,0,7,5,4,7,9,0,3,5,1,3,88.19363891487372,92.0,50.0,965.0718166784787,2357.0,179.0,55.0
469,2020-08-20 19:39:35.091,mcu2,97.35022768405176,38.5485648013917,4,8,10,0,0,2,6,5,4,1,9,14,1,7,1,6,6,5,4,8,92.51369495166487,101.0,90.0,1162.5936779400458,2862.0,217.0,105.0
470,2020-09-14 07:52:13.342,mcu1,19.34829102423737,28.710594989561585,4,0,0,2,6,1,0,2,4,0,12,20,1,7,8,1,0,0,1,3,88.2012278308322,89.0,64.0,981.7774769034725,3140.0,574.0,111.0
471,2020-11-24 09:54:29.263,mcu2,37.64400902755168,27.928600907965325,5,20,0,16,5,2,1,6,1,4,0,11,0,6,8,0,5,4,0,3,88.62112403100775,91.0,75.0,1018.1000673854448,2460.0,117.0,78.0
472,2020-11-13 18:10:14.935,mcu1,45.60821972094404,28.22469252601703,4,18,7,12,10,7,0,0,3,0,12,0,14,7,1,4,6,0,5,5,88.25740637227501,98.0,33.0,1162.5936779400458,2476.0,575.0,82.0
473,2021-03-11 19:41:51.226,mcu1,15.79375469306876,24.32885211995864,17,22,9,5,1,1,1,0,0,6,0,22,16,11,1,4,2,10,7,7,88.13112522686026,101.0,77.0,932.7615849563464,2736.0,662.0,70.0
474,2020-11-27 18:55:30.417,mcu2,62.732281842360784,28.97610574478902,1,3,18,0,0,6,8,4,2,4,12,2,4,6,7,4,4,5,2,2,85.36874757658006,96.0,62.0,1016.2929594272076,2911.0,164.0,72.0
475,2020-11-26 18:31:18.850,mcu1,73.86428617166355,40.14383561643836,6,18,9,5,1,5,6,5,7,3,12,11,7,5,3,0,1,5,10,1,86.42924776433456,97.0,59.0,1077.9040910322406,3140.0,592.0,52.0
476,2021-01-06 07:51:10.228,mcu1,83.34026914513547,31.71326370010016,11,0,0,0,6,6,5,1,2,4,2,17,1,5,1,3,3,2,5,5,86.23501701125359,91.0,89.0,1025.1984359726298,2693.0,545.0,63.0
477,2021-03-17 20:36:15.114,mcu1,10.524486430587421,28.483948635634032,1,10,7,3,5,2,0,0,7,0,6,6,0,12,12,7,2,3,0,2,87.24528904503353,94.0,72.0,1142.2105001656178,3028.0,557.0,63.0
478,2021-03-24 07:48:00.199,mcu2,12.840434039911635,25.81607976240984,8,21,9,6,0,0,8,3,1,4,13,1,6,3,12,5,7,5,5,0,84.72477064220182,215.0,45.0,1142.2105001656178,2536.0,577.0,98.0
479,2021-04-07 07:54:27.995,mcu2,241.30231939692538,24.91228070175439,1,0,1,16,0,0,3,7,1,4,3,3,0,1,2,1,1,0,7,3,87.26133691635874,96.0,63.0,1046.332169709989,2453.0,578.0,65.0
480,2021-02-02 10:25:47.360,mcu1,24.7903235258238,22.412655971479502,1,15,9,13,11,6,0,2,1,1,10,3,4,3,9,4,7,7,2,5,86.69012753897024,93.0,87.0,1061.6107784431138,2769.0,138.0,61.0
481,2020-12-29 18:55:49.326,mcu2,6.030141054916693,25.297084683017122,0,6,12,1,0,4,4,4,4,0,16,1,5,3,2,4,11,3,0,8,88.34875035909222,90.0,72.0,1133.9522251308902,2971.0,555.0,76.0
482,2020-09-22 18:28:48.165,mcu1,17.551857975081166,23.53215077605321,4,0,0,1,0,8,5,0,1,0,22,12,0,0,0,11,7,3,3,1,86.9302564102564,97.0,61.0,982.7009515178977,2920.0,147.0,69.0
483,2020-11-16 18:06:34.855,mcu2,3.5430107449313883,30.10324585635359,11,0,5,12,2,0,4,0,1,0,16,10,2,3,6,1,4,10,7,1,87.74815192454754,101.0,80.0,985.673209249859,16383.0,175.0,95.0
484,2020-08-11 17:45:39.039,mcu2,30.509963232890282,26.450099516633486,11,7,1,13,6,0,3,6,0,1,15,5,8,4,2,11,3,5,7,0,88.42088266953715,91.0,51.0,1018.1000673854448,3471.0,117.0,78.0
485,2020-09-07 07:23:15.491,mcu1,4.803804569557829,34.51420454545455,27,21,18,7,10,2,5,0,1,4,4,3,0,12,5,1,3,6,3,4,88.62112403100775,93.0,70.0,946.6982173844457,2674.0,178.0,58.0
486,2021-01-08 19:14:02.922,mcu1,16.116142514654438,27.30683661645423,8,4,0,1,10,4,3,6,3,4,25,22,5,4,5,3,0,1,4,7,88.22663271420014,93.0,82.0,1006.7368022991983,2557.0,555.0,64.0
487,2020-08-20 19:39:35.091,mcu2,37.68604181606044,35.362660944206006,20,7,2,0,1,4,5,0,4,2,8,11,10,11,7,0,0,7,4,5,90.07352941176471,91.0,80.0,999.9429819770617,3011.0,217.0,111.0
488,2020-09-24 07:54:05.594,mcu1,92.93834412558864,29.308835672997517,3,20,8,6,0,1,6,2,1,5,15,1,16,11,0,11,4,7,5,0,90.2794292508918,101.0,54.0,1567.8578169881,3294.0,146.0,41.0
489,2020-10-30 14:21:42.578,mcu1,13.410438301889048,30.244922341696533,8,18,1,0,2,6,0,6,1,2,9,6,0,5,7,6,4,7,1,4,86.74988409828467,89.0,82.0,1013.911674888419,2721.0,0.0,41.0
490,2021-03-26 07:51:50.428,mcu1,62.778627721378975,26.06400363141171,18,3,0,6,12,8,3,2,0,1,8,17,14,4,1,2,6,1,0,3,87.30905349794239,90.0,67.0,988.5826494724503,2862.0,121.0,67.0
491,2021-04-07 19:00:25.534,mcu2,15.21569588355376,26.642267160353175,18,3,5,12,0,1,0,5,5,1,3,0,8,5,4,1,7,1,5,0,88.017841971113,92.0,76.0,1131.941653375864,3204.0,137.0,54.0
492,2021-01-15 08:04:12.806,mcu2,204.43631691166308,38.668911007025756,5,0,0,16,11,2,3,2,0,5,4,17,0,5,12,11,0,10,0,2,90.22438418546885,91.0,43.0,926.6065837013248,2543.0,607.0,62.0
493,2021-03-09 09:44:36.175,mcu2,67.87156025324835,29.582386363636363,19,2,0,0,6,0,0,6,2,0,8,6,16,1,0,6,4,4,7,4,85.6900108577633,98.0,89.0,947.3637647663072,3174.0,589.0,81.0
494,2020-08-27 17:06:33.321,mcu1,359.95363262141836,38.668911007025756,16,12,1,5,12,8,2,5,0,6,6,2,6,7,5,5,6,4,0,0,87.15116279069767,98.0,91.0,1030.0808466342817,2762.0,117.0,72.0
495,2021-03-23 18:08:49.155,mcu2,14.550823582629436,29.24820143884892,22,1,18,2,1,7,4,7,1,0,0,2,6,4,2,1,4,0,3,3,88.0591563786008,99.0,55.0,965.0718166784787,2322.0,179.0,85.0
496,2021-03-23 09:55:36.767,mcu1,11.91201179509825,32.928988764044945,16,5,8,7,5,6,3,1,3,0,6,14,8,8,1,11,3,2,0,3,90.21753328309471,98.0,92.0,1170.054054054054,2701.0,185.0,86.0
497,2021-03-17 20:36:15.114,mcu1,69.30684760849228,26.823566182215966,1,2,4,3,10,8,0,7,3,5,9,10,4,5,1,0,6,5,0,2,89.3290825363089,91.0,84.0,1164.388441496921,2412.0,546.0,104.0
498,2020-08-17 07:56:30.288,mcu2,57.22734540467193,26.95225464190981,4,15,12,0,8,6,4,2,7,2,2,22,16,11,5,11,7,4,0,1,88.71833983682156,93.0,77.0,1027.804919908467,2394.0,579.0,79.0
499,2020-08-26 19:49:36.710,mcu1,57.22734540467193,27.298115211043267,9,20,5,3,8,1,6,2,0,0,7,22,6,12,0,0,5,4,4,4,90.67624763108023,101.0,36.0,946.5617550088764,2447.0,166.0,117.0
500,2021-03-09 18:13:47.591,mcu1,26.886157559103165,22.52947103274559,16,8,6,0,8,6,8,0,4,0,17,0,0,2,9,1,0,2,10,0,87.10411899313502,90.0,33.0,1312.9653387892647,3304.0,134.0,56.0
501,2021-01-04 07:51:20.849,mcu2,13.97561065814178,25.297084683017122,10,10,12,0,10,2,1,1,3,3,14,7,2,5,3,11,5,10,0,4,87.8410918114144,94.0,64.0,1052.9764505119454,2938.0,258.0,93.0
502,2021-03-25 08:53:02.839,mcu2,15.441595490359347,23.406052393857284,19,14,9,1,2,0,6,1,2,0,23,2,7,11,1,0,11,5,5,2,87.22896157510321,93.0,83.0,1036.2014058679706,3347.0,546.0,56.0
503,2020-11-17 09:47:03.921,mcu1,9.01203526883478,23.70247933884297,13,12,0,5,6,5,6,4,0,5,19,1,7,2,8,0,1,4,2,7,89.26367944851357,95.0,74.0,969.87815210813,2920.0,599.0,66.0
504,2020-11-30 07:51:02.105,mcu2,103.97362101772907,66.51278676194057,2,12,18,5,10,6,5,4,7,2,19,14,2,7,3,4,7,5,1,1,89.21970383801752,93.0,66.0,1037.2447443181818,2575.0,165.0,82.0
505,2021-02-19 19:59:57.957,mcu1,233.7171203785868,28.17077667665361,2,12,3,0,0,4,1,0,7,3,23,5,1,1,0,4,3,4,0,0,87.44470989761093,97.0,67.0,992.5826842420613,2513.0,534.0,56.0
506,2020-11-24 18:23:49.701,mcu1,158.57540061740914,29.268896321070237,5,8,1,5,8,5,6,5,1,3,19,2,4,7,4,3,1,6,10,8,86.91230717639169,90.0,85.0,1000.3918390162102,2575.0,126.0,54.0
507,2020-12-17 07:46:24.486,mcu1,38.35045045087103,28.763631005010318,4,3,7,2,4,0,6,0,1,5,23,4,14,3,1,6,11,4,5,1,92.40277349768877,93.0,75.0,987.4373914416548,2866.0,126.0,85.0
508,2021-01-11 18:40:03.868,mcu1,25.36207566634845,28.718034617532105,1,12,0,4,0,0,8,0,0,0,23,22,10,7,6,5,2,1,0,2,86.48477751756441,91.0,48.0,1016.0081506464306,2450.0,185.0,47.0
509,2020-11-17 11:14:21.871,mcu2,156.08013950122537,27.49304482225657,0,18,3,3,6,5,2,1,5,5,12,1,14,6,9,3,2,6,10,4,85.96197874080131,96.0,51.0,939.9773637203572,2513.0,185.0,86.0
510,2021-03-06 08:34:22.147,mcu1,11.49011833543484,34.839950372208435,1,12,9,13,6,2,6,3,1,1,3,8,0,6,12,4,0,3,2,3,88.98771972068384,95.0,91.0,981.140761674068,2757.0,117.0,79.0
511,2020-09-17 19:13:46.444,mcu1,16.172314395143342,28.1701551342034,18,18,6,3,5,0,0,3,0,1,13,10,2,1,3,6,11,5,2,0,90.03033131124592,89.0,55.0,980.1632653061224,2713.0,163.0,41.0
512,2021-02-24 18:55:34.236,mcu2,9.754125231449583,25.326149425287355,25,18,1,12,12,0,0,2,3,0,11,5,0,3,0,7,7,3,7,2,92.51369495166487,96.0,38.0,1102.859995356397,2666.0,186.0,50.0
513,2021-01-13 19:12:02.637,mcu2,10.524486430587421,31.52129817444219,27,13,18,6,2,0,1,0,3,2,21,20,10,1,5,3,2,10,2,5,93.4459219858156,92.0,68.0,1003.3237746891002,2447.0,163.0,110.0
514,2020-12-18 08:04:00.966,mcu1,49.188873770163056,29.578839590443682,16,6,18,4,2,4,0,0,3,4,1,4,5,11,1,6,3,5,0,2,89.39204756596062,91.0,72.0,1170.054054054054,2337.0,561.0,104.0
515,2021-04-08 19:56:15.705,mcu2,27.477390848717608,21.958654235914068,1,14,5,7,6,8,2,1,5,4,9,0,2,1,8,0,4,5,5,3,88.07594553706505,99.0,30.0,1098.2385834109973,2560.0,607.0,86.0
516,2021-04-08 19:56:15.705,mcu2,23.62953845794313,184.10919055649242,2,22,9,9,1,1,3,1,7,3,23,7,2,3,3,6,11,3,2,3,85.6900108577633,215.0,77.0,1754.6065849151692,3612.0,596.0,60.0
517,2021-03-07 08:37:48.505,mcu1,79.33791238900241,30.84124087591241,6,7,7,2,0,4,0,1,2,3,1,22,1,1,4,4,1,3,7,8,92.40955414012737,94.0,92.0,1156.030422535211,3145.0,607.0,107.0
518,2021-01-26 11:13:03.077,mcu1,126.86328518769587,26.250279017857146,2,1,16,6,1,1,5,4,5,1,0,2,0,7,5,11,5,10,4,8,88.10575377692061,95.0,31.0,988.6941747572816,2810.0,214.0,111.0
519,2020-11-24 18:23:49.701,mcu2,244.0094497427441,34.69157303370787,25,20,12,2,12,5,3,6,2,1,0,14,3,8,7,4,11,0,2,8,88.63247490178959,92.0,46.0,997.9248303934872,2832.0,118.0,75.0
520,2020-12-23 11:53:43.789,mcu2,202.94183686885128,33.31403803131991,22,3,9,0,11,7,0,1,5,0,6,20,3,8,7,11,2,1,1,2,86.37148897614014,96.0,71.0,983.5078785549578,2793.0,145.0,76.0
521,2020-12-03 07:51:38.970,mcu1,146.62529368779582,32.209071580439414,17,13,7,1,1,8,1,0,2,6,0,11,0,5,0,1,1,6,7,4,86.3028083028083,101.0,87.0,1023.3715547872853,2760.0,159.0,111.0
522,2020-08-14 20:04:55.204,mcu2,22.261658310921888,25.42835595776772,15,21,3,7,6,4,5,0,0,0,0,7,5,11,12,2,3,5,2,2,90.99731471535983,215.0,44.0,1108.718076923077,2689.0,554.0,93.0
523,2020-09-26 08:41:40.390,mcu2,74.80870594541841,20.83462358352968,17,21,3,0,5,2,6,2,0,4,5,3,5,4,6,2,0,1,4,3,88.36919459141681,96.0,90.0,951.32226487524,2575.0,585.0,60.0
524,2021-04-12 17:55:54.970,mcu2,52.95383128963045,29.58359133126935,18,14,8,3,5,0,2,4,2,4,3,6,8,11,0,3,6,0,4,0,89.117271333674,97.0,84.0,981.7774769034725,2725.0,147.0,101.0
525,2020-11-10 11:09:32.275,mcu1,18.48893236707376,35.025311526479754,8,0,0,0,6,4,0,0,4,3,16,1,7,11,8,4,1,4,5,0,87.94516883985291,94.0,90.0,993.9830203241576,2713.0,121.0,55.0
526,2020-11-10 20:05:54.457,mcu2,125.18996138589092,27.194524495677232,9,1,8,13,10,2,3,0,4,3,2,1,14,2,3,0,0,4,1,4,88.36919459141681,94.0,77.0,1000.3918390162102,3103.0,166.0,60.0
527,2021-03-15 08:36:17.657,mcu1,160.79322207291384,28.357541899441337,9,3,10,1,12,0,4,2,0,0,15,18,2,2,6,2,5,3,3,4,85.88711165795141,90.0,69.0,1043.4291139240506,2728.0,582.0,85.0
528,2021-03-03 17:48:59.506,mcu2,30.979715550941023,43.182319518716575,13,22,12,3,5,7,8,0,3,1,0,9,2,1,9,0,1,1,5,7,90.71151821436092,98.0,82.0,962.325944045253,2614.0,332.0,105.0
529,2020-09-08 07:21:29.774,mcu1,55.420568940704854,26.28586442459275,6,6,3,16,12,7,6,6,0,5,11,4,7,11,4,6,0,3,3,3,88.59678624813154,96.0,80.0,992.5092914028996,2519.0,175.0,50.0
530,2020-12-29 09:59:25.565,mcu2,13.76069272223683,29.21951219512195,21,13,5,6,5,0,0,5,2,4,11,11,14,11,0,6,5,0,4,2,92.19318501830472,101.0,77.0,952.8583950430707,2476.0,179.0,77.0
531,2021-01-06 18:11:32.280,mcu1,75.07564039058822,29.995153864792822,6,18,12,2,2,8,0,0,1,0,7,3,0,0,2,4,2,0,1,0,85.28467153284672,94.0,90.0,1009.1620309630017,2879.0,163.0,44.0
532,2020-10-11 16:04:53.055,mcu1,28.712950158646002,38.446402653949825,9,6,7,9,12,1,2,6,1,1,25,3,1,1,4,2,5,0,1,5,88.11416589002796,93.0,90.0,963.6370209689079,2757.0,0.0,103.0
533,2021-04-15 09:08:33.175,mcu1,14.110129523869002,26.51901016060308,10,21,10,0,1,4,0,1,7,1,4,14,0,0,12,3,6,4,4,7,89.6552346570397,91.0,30.0,1031.0639204545455,2476.0,258.0,71.0
534,2020-10-30 14:21:42.578,mcu1,209.8878634211291,26.559345983044004,16,7,3,4,11,0,4,1,5,5,4,3,1,3,4,3,5,0,5,0,86.29926199261993,101.0,91.0,1070.8296296296296,2578.0,119.0,54.0
535,2021-01-08 11:02:05.065,mcu2,86.68562963626543,22.448205128205128,22,2,9,4,1,4,0,7,2,4,6,6,14,3,0,4,0,4,2,1,90.1358531909066,101.0,56.0,937.1025353690993,2509.0,56.0,53.0
536,2020-12-24 18:32:19.992,mcu1,62.732281842360784,28.589266737513285,27,2,17,3,4,4,6,5,0,2,1,9,16,11,0,11,3,0,1,4,88.13524142451388,99.0,50.0,987.7063157894736,2697.0,134.0,42.0
537,2021-04-15 09:08:33.175,mcu1,41.32913497369204,30.0163421418637,8,0,16,0,6,1,6,7,1,0,16,17,7,0,9,11,2,5,0,7,87.20303204759163,95.0,50.0,967.7313829787234,2915.0,546.0,80.0
538,2021-04-09 08:54:37.376,mcu2,37.76200584249085,26.250279017857146,29,0,6,12,11,1,6,1,0,6,31,12,3,11,2,4,5,0,0,4,90.07352941176471,89.0,49.0,1037.2447443181818,3173.0,56.0,77.0
539,2020-12-24 07:54:40.651,mcu1,70.36433411718835,29.147721582373556,31,4,1,0,2,8,1,2,0,1,5,22,5,2,2,3,2,7,3,8,86.81165367254822,94.0,65.0,1033.7794104707434,2689.0,595.0,42.0
540,2021-02-26 19:48:54.412,mcu1,10.380066825796726,29.582109479305743,10,2,7,16,10,1,2,6,4,4,25,6,2,1,5,4,6,4,4,2,93.47083969465649,97.0,44.0,1065.8815789473683,2479.0,625.0,61.0
541,2020-12-31 11:28:54.061,mcu2,241.30231939692538,29.582109479305743,15,18,9,4,6,1,0,6,1,1,3,10,14,4,4,7,2,4,2,7,88.63509587449155,98.0,83.0,985.673209249859,3570.0,146.0,101.0
542,2020-12-07 09:32:35.205,mcu1,164.4432398323292,24.77195899141036,20,0,18,1,5,8,3,1,3,1,21,1,0,4,7,4,2,1,0,5,89.03855910705225,96.0,46.0,960.5863610955843,2866.0,536.0,41.0
543,2020-10-06 08:58:32.657,mcu1,10.630687934484024,26.93069577080491,0,7,0,16,0,7,0,5,0,1,22,1,7,6,5,7,4,2,10,0,85.66196319018405,90.0,36.0,1026.3360323886639,3091.0,332.0,67.0
544,2020-11-30 18:55:31.085,mcu1,244.0094497427441,44.29295263244761,3,4,2,1,1,4,2,3,4,3,7,2,6,8,0,0,5,10,2,4,86.8471590909091,93.0,50.0,1014.9329130294212,2757.0,142.0,52.0
545,2021-01-15 08:04:12.806,mcu2,241.30231939692538,29.31771090281204,27,2,7,1,6,1,8,2,0,0,19,14,2,2,2,4,3,10,4,2,88.59678624813154,90.0,80.0,1312.9653387892647,3304.0,164.0,62.0
546,2020-10-08 06:49:55.514,mcu1,276.18736168522867,29.268896321070237,4,10,2,0,11,1,0,0,2,0,23,0,7,2,6,1,7,10,4,5,87.17275097783572,93.0,47.0,939.9773637203572,2247.0,137.0,62.0
547,2020-09-07 07:23:15.491,mcu1,28.59613198750837,26.725322827752247,15,5,2,0,2,0,1,0,3,1,23,10,2,2,6,11,2,1,7,7,86.20663507109005,98.0,64.0,962.325944045253,2519.0,595.0,98.0
548,2020-09-04 18:50:00.740,mcu1,13.97561065814178,30.45917836713469,17,1,5,1,8,2,4,0,0,2,6,3,0,4,6,5,11,1,2,0,89.48164489939992,89.0,61.0,1016.1463373936259,2640.0,607.0,50.0
549,2021-01-21 08:22:06.847,mcu1,67.87156025324835,28.17302259887005,13,0,4,0,1,4,3,7,1,0,13,18,14,0,3,6,0,3,1,0,85.89763399323998,90.0,38.0,1019.3321756894792,3427.0,590.0,101.0
550,2020-11-17 18:16:32.730,mcu2,6.2845284164301125,29.308835672997517,10,21,3,13,10,1,0,4,2,1,31,20,0,4,8,0,11,10,2,2,89.81764705882351,89.0,36.0,980.1632653061224,2866.0,176.0,48.0
551,2021-01-05 10:22:36.551,mcu2,33.787956613702555,26.167774086378735,17,2,4,3,4,6,0,3,1,0,6,0,2,1,7,11,11,1,0,8,90.32991803278688,91.0,58.0,1000.7336698337292,2394.0,690.0,44.0
552,2020-10-19 20:48:25.075,mcu1,209.8878634211291,26.93069577080491,18,8,12,6,11,7,6,1,3,1,9,5,2,8,5,6,0,6,3,3,87.59446366782005,98.0,64.0,963.0634084302327,3260.0,258.0,91.0
553,2020-08-12 08:02:25.544,mcu2,164.4432398323292,38.92099898063201,16,1,0,12,0,0,0,2,1,1,13,17,5,8,4,3,7,0,5,3,90.22081277895231,94.0,32.0,982.5202339181286,2879.0,156.0,111.0
554,2020-12-29 18:55:49.326,mcu2,6.366916061906247,29.21951219512195,3,2,1,13,2,4,1,0,5,1,22,7,8,4,0,1,6,0,1,3,87.90110512893169,93.0,87.0,1160.9055496264675,3661.0,214.0,103.0
555,2020-12-28 07:51:10.703,mcu1,12.05496992665335,44.84524426926667,1,9,3,4,5,0,6,0,4,3,1,5,10,1,9,0,11,7,1,3,86.3028083028083,96.0,215.0,989.6392703422833,2736.0,193.0,41.0
556,2020-08-03 17:51:03.081,mcu2,29.555410256837245,26.559345983044004,9,8,4,16,2,4,0,7,7,3,23,2,3,1,0,1,6,6,10,2,86.20104841196422,94.0,72.0,960.5863610955843,2479.0,219.0,69.0
557,2020-12-30 07:50:39.240,mcu1,42.338770650661225,26.51304347826087,24,22,2,12,11,8,4,1,0,4,23,10,14,7,5,0,5,3,4,7,88.50451897971479,94.0,45.0,964.783150303229,2513.0,258.0,51.0
558,2020-11-12 11:19:34.872,mcu1,49.162800761609155,30.84124087591241,7,1,7,4,1,2,3,0,2,6,13,1,2,5,6,6,6,3,7,7,88.0187985288108,97.0,41.0,1092.412747938489,2971.0,214.0,63.0
559,2020-09-14 19:19:00.201,mcu1,74.27071256157878,28.17077667665361,17,2,0,1,6,7,4,5,7,1,9,14,6,0,5,3,3,0,2,3,88.71833983682156,101.0,39.0,961.9095330739301,2523.0,129.0,54.0
560,2021-02-18 08:55:27.728,mcu1,41.257252962550815,24.98549790525298,16,4,9,1,4,0,6,0,0,2,6,7,4,12,1,1,11,3,2,3,89.39204756596062,95.0,92.0,1005.8009911026016,2278.0,149.0,111.0
561,2020-12-04 08:04:06.823,mcu2,15.21569588355376,23.53648442605097,25,10,5,4,1,6,0,4,1,6,11,6,2,0,12,7,4,2,1,2,90.22438418546885,95.0,60.0,1004.148538011696,3324.0,136.0,76.0
562,2020-09-17 19:13:46.444,mcu1,130.58195300944888,25.95637583892617,8,1,6,5,1,7,6,6,1,0,12,10,6,2,3,0,7,0,3,4,87.29489904357067,215.0,84.0,1033.3306896551724,2278.0,560.0,58.0
563,2020-11-24 18:23:49.701,mcu1,22.72080389682268,26.250279017857146,27,4,16,13,8,1,4,1,1,2,9,12,5,5,0,3,7,5,10,8,87.20192307692308,96.0,48.0,1073.2567344694887,2819.0,162.0,72.0
564,2020-08-18 19:59:27.342,mcu2,13.615369542658948,31.699729486023447,5,14,10,3,2,4,2,3,2,0,9,8,16,5,8,0,0,2,0,0,87.91195948578105,101.0,46.0,1193.3553171347428,4163.0,145.0,104.0
565,2021-01-06 17:37:24.324,mcu1,41.257252962550815,38.22801302931596,11,8,10,0,10,4,0,7,7,6,0,5,14,1,2,0,7,6,1,1,87.96260284218398,93.0,33.0,972.3979702008203,3145.0,173.0,117.0
566,2021-03-18 08:53:55.807,mcu1,12.05496992665335,24.91228070175439,5,2,5,9,10,5,2,7,1,2,1,6,14,7,9,11,7,7,7,2,90.32991803278688,89.0,42.0,1019.3321756894792,2798.0,175.0,62.0
567,2020-09-16 19:24:42.361,mcu2,32.706210103955485,24.06918238993711,4,6,9,12,12,7,1,5,2,1,19,2,10,5,6,1,1,1,3,5,89.43590850237378,93.0,75.0,972.6545989698308,3204.0,136.0,52.0
568,2021-03-05 07:47:57.920,mcu1,28.116189289419196,26.060697115384613,21,2,5,1,10,1,8,3,0,1,16,11,14,3,6,7,0,3,4,1,87.90110512893169,215.0,80.0,1090.524722282727,3251.0,536.0,51.0
569,2021-01-15 17:11:04.922,mcu1,409.22208168099604,25.326149425287355,4,10,1,0,5,1,3,5,2,3,25,1,3,4,0,11,0,1,2,8,88.22663271420014,93.0,45.0,1008.7362931265044,2806.0,178.0,57.0
570,2020-08-12 08:02:25.544,mcu1,14.656760224538846,20.63251097321023,17,4,6,13,5,7,2,4,4,4,6,17,0,3,7,0,11,6,10,4,88.23871758219316,97.0,76.0,1177.629123625458,3065.0,119.0,79.0
571,2020-12-09 16:57:09.973,mcu1,41.4991536046069,26.1685552407932,1,10,6,1,11,1,6,0,2,4,13,20,6,1,12,5,4,4,1,5,85.74314493564633,92.0,80.0,1012.0930169121657,2713.0,164.0,73.0
572,2020-11-10 11:09:32.275,mcu1,24.26396047120462,31.71326370010016,2,4,0,12,6,7,0,2,4,3,8,17,6,0,12,11,5,3,4,0,85.6900108577633,94.0,50.0,1040.68439256377,16383.0,690.0,60.0
573,2020-08-03 17:51:03.081,mcu1,157.12447137668914,28.561154177433252,18,1,5,16,8,4,3,0,0,2,14,7,4,1,6,1,2,5,3,3,88.17287820736097,96.0,67.0,990.74867162593,2625.0,578.0,81.0
574,2020-11-02 17:39:43.832,mcu1,89.87203973097931,23.70247933884297,20,20,9,2,0,5,6,4,4,6,31,17,0,11,5,5,6,7,1,5,89.34409221902017,95.0,69.0,992.5826842420613,3850.0,159.0,72.0
575,2020-10-11 16:04:53.055,mcu1,74.27071256157878,28.87473867595819,17,9,17,5,0,1,5,3,4,1,3,1,1,0,2,1,2,1,2,4,86.48519495749048,92.0,54.0,988.7599220842463,2409.0,133.0,93.0
576,2021-02-14 20:21:05.431,mcu2,3.5352626852365003,27.543956043956047,11,6,0,1,12,6,6,0,5,1,10,1,7,7,0,4,7,6,3,3,88.18079584775087,97.0,92.0,1001.9456601021153,2832.0,332.0,95.0
577,2021-04-09 08:54:37.376,mcu1,63.56200564610328,27.51963963963964,12,1,2,2,6,4,3,0,3,4,3,12,7,4,9,4,1,0,2,0,86.81165367254822,91.0,44.0,964.783150303229,2933.0,625.0,109.0
578,2020-12-01 11:14:44.529,mcu2,135.84395724394957,24.32885211995864,3,7,8,12,5,5,3,5,1,0,25,12,7,7,2,0,4,6,0,0,87.04587482219061,93.0,36.0,1006.8584040747028,2607.0,182.0,66.0
579,2020-09-07 07:23:15.491,mcu1,29.555410256837245,26.95225464190981,10,22,16,13,0,8,3,1,1,1,21,8,2,0,5,3,3,0,4,7,88.63509587449155,101.0,60.0,1106.9606820461383,2744.0,163.0,78.0
580,2020-10-06 10:13:45.103,mcu1,11.89059290036931,30.10324585635359,27,18,9,0,4,1,6,6,2,5,9,8,14,1,4,2,11,4,4,4,85.89763399323998,99.0,69.0,941.2601105249936,2857.0,60.0,59.0
581,2020-12-10 07:55:42.425,mcu1,160.79322207291384,27.13833746898263,1,7,10,0,5,5,0,1,1,0,4,10,0,6,3,0,1,4,2,0,90.21237327787888,96.0,57.0,1016.0081506464306,2450.0,142.0,88.0
582,2020-12-04 10:35:19.770,mcu2,26.44569699792315,29.267765190525232,22,7,17,0,6,5,1,7,2,3,11,0,5,0,0,4,6,0,3,3,88.12420785804817,93.0,52.0,997.9248303934872,2412.0,582.0,62.0
583,2021-02-26 07:50:49.346,mcu2,43.72427683906243,29.4942767950052,13,1,5,1,2,5,3,6,1,1,3,7,0,8,8,2,5,10,2,1,85.96197874080131,96.0,31.0,981.8422962014513,2849.0,333.0,80.0
584,2020-12-29 09:59:25.565,mcu2,105.32352297930409,31.71326370010016,5,9,17,6,11,4,5,4,0,5,31,20,8,6,4,7,3,3,7,5,86.42883686361947,99.0,215.0,982.99944268995,2849.0,536.0,104.0
585,2021-02-19 19:59:57.957,mcu2,105.32352297930409,26.725322827752247,10,7,3,5,10,1,3,1,4,5,15,7,8,11,2,5,2,6,2,2,85.8889645776567,97.0,89.0,993.9830203241576,2476.0,116.0,56.0
